225,422,30,0,TC0_3,0,2
226,423,23,2,TC0_1,0,1
227,424,20,2,TC0_1,0,1
228,425,21,2,TC0_1,0,1
229,427,28,2,TC0_3,0,1
230,428,30,2,TC0_3,0,1
231,429,29,2,TC0_3,0,1
232,430,67,2,TC2_3,2,1
233,431,64,2,TC2_3,2,1
234,432,65,2,TC2_3,2,1
235,434,57,2,TC2_1,2,1
236,435,56,2,TC2_1,2,1
237,436,55,2,TC2_1,2,1
238,437,19,0,TC0_1,0,2
239,438,23,0,TC0_1,0,2
240,439,22,0,TC0_1,0,2
241,440,19,2,TC0_1,0,1
242,441,18,2,TC0_1,0,1
243,442,25,2,TC0_1,0,1
244,443-444,34,2,TC0_3,0,1
245,445,32,2,TC0_3,0,1
246,446,33,2,TC0_3,0,1
247,447,69,2,TC2_3,2,1
248,448,66,2,TC2_3,2,1
249,449,68,2,TC2_3,2,1
250,450,59,2,TC2_1,2,1
251,451-452,62,2,TC2_1,2,1
252,453,58,2,TC2_1,2,1
253,454,21,0,TC0_1,0,2
254,455,24,0,TC0_1,0,2
255,456,22,2,TC0_1,0,1
256,457,24,2,TC0_1,0,1
257,458,26,2,TC0_1,0,1
258,459,27,2,TC0_3,0,1
259,460,35,2,TC0_3,0,1
260,461,31,2,TC0_3,0,1
261,462,71,2,TC2_3,2,1
262,463,63,2,TC2_3,2,1
263,464,70,2,TC2_3,2,1
264,465,61,2,TC2_1,2,1
265,466,60,2,TC2_1,2,1
266,467,54,2,TC2_1,2,1
267,468,18,0,TC0_1,0,2
