130,173,59,2,TC3_1,3,2
131,174,57,2,TC3_0,3,2
132,175,55,2,TC3_0,3,2
133,176,7,1,TC0_1,0,3
134,177,5,1,TC0_1,0,3
135,180,19,2,TC1_0,1,2
136,181,22,2,TC1_0,1,2
137,182,32,2,TC1_3,1,2
138,183,35,2,TC1_3,1,2
139,184,62,2,TC3_1,3,2
140,185-186,61,2,TC3_1,3,2
141,187,58,2,TC3_0,3,2
142,188,56,2,TC3_0,3,2
143,189,6,1,TC0_1,0,3
144,193,23,2,TC1_1,1,2
145,194,26,2,TC1_1,1,2
146,195,28,2,TC1_2,1,2
147,196,31,2,TC1_2,1,2
148,197,69,2,TC3_3,3,2
149,198,70,2,TC3_3,3,2
150,199,64,2,TC3_2,3,2
151,200,66,2,TC3_2,3,2
152,201,4,1,TC0_1,0,3
153,203,24,2,TC1_1,1,2
154,204,25,2,TC1_1,1,2
155,205,30,2,TC1_2,1,2
156,206,29,2,TC1_2,1,2
157,207-208,71,2,TC3_3,3,2
158,209,68,2,TC3_3,3,2
159,210,67,2,TC3_2,3,2
160,211,65,2,TC3_2,3,2
161,131,17,1,!,0,0
162,163,27,1,!,0,0
163,190,8,1,!,0,0
164,212,53,2,!,0,0
